Date,Level1,Level2,Level3,Level4
2019-11-10 23:00:00,69,26.9,40.6,10.69
2019-11-11 00:00:00,35,36.9,77.4,9.71
2019-11-11 01:00:00,17,14.0,76.5,10.58
2019-11-11 02:00:00,15,30.0,44.1,10.05
2019-11-11 03:00:00,27,29.4,45.9,10.69
2019-11-11 04:00:00,23,21.4,31.4,10.3
2019-11-11 05:00:00,62,26.4,70.2,9.65
2019-11-11 06:00:00,27,24.8,78.5,10.67
2019-11-11 07:00:00,16,23.9,47.9,9.85
2019-11-11 08:00:00,31,35.7,70.3,10.84
2019-11-11 09:00:00,24,33.4,39.5,9.36
2019-11-11 10:00:00,39,36.2,29.6,9.29
2019-11-11 11:00:00,46,31.4,71.8,9.89
2019-11-11 12:00:00,56,37.4,74.1,9.0
2019-11-11 13:00:00,38,19.7,18.7,9.14
2019-11-11 14:00:00,46,32.9,60.0,9.36
2019-11-11 15:00:00,64,37.1,39.0,9.59
2019-11-11 16:00:00,17,29.5,26.4,10.48
2019-11-11 17:00:00,18,24.4,66.6,10.44
2019-11-11 18:00:00,50,37.6,28.9,10.97
2019-11-11 19:00:00,16,27.9,60.9,9.26
2019-11-11 20:00:00,77,18.4,25.5,10.18
2019-11-11 21:00:00,33,18.2,27.6,10.14
2019-11-11 22:00:00,33,31.2,67.5,10.92
2019-11-11 23:00:00,13,34.3,31.0,10.96
2019-11-12 00:00:00,76,37.7,57.0,10.95
2019-11-12 01:00:00,41,15.2,79.2,9.57
2019-11-12 02:00:00,38,28.5,58.5,10.18
2019-11-12 03:00:00,63,18.0,25.5,10.5
2019-11-12 04:00:00,36,35.6,69.7,10.5
2019-11-12 05:00:00,72,17.9,77.4,9.61
2019-11-12 06:00:00,23,22.1,14.1,10.31
2019-11-12 07:00:00,57,24.7,24.2,9.11
2019-11-12 08:00:00,79,27.5,19.6,10.49
2019-11-12 09:00:00,38,29.5,42.8,9.24
2019-11-12 10:00:00,66,37.8,31.8,9.41
2019-11-12 11:00:00,49,16.9,35.6,9.44
2019-11-12 12:00:00,12,34.7,60.0,9.89
2019-11-12 13:00:00,31,26.8,50.3,10.17
2019-11-12 14:00:00,58,28.4,73.4,9.16
2019-11-12 15:00:00,45,27.5,35.1,10.98
2019-11-12 16:00:00,40,36.1,17.8,9.85
2019-11-12 17:00:00,41,26.3,43.0,10.01
2019-11-12 18:00:00,31,32.5,79.9,9.92
2019-11-12 19:00:00,50,23.5,48.1,9.18
2019-11-12 20:00:00,58,16.3,24.3,9.96
2019-11-12 21:00:00,13,31.3,62.6,9.65
2019-11-12 22:00:00,36,30.7,70.2,10.14
2019-11-12 23:00:00,42,29.2,20.4,10.88
2019-11-13 00:00:00,34,22.6,19.8,9.23
2019-11-13 01:00:00,71,23.5,74.3,9.47
2019-11-13 02:00:00,46,29.0,37.1,10.01
2019-11-13 03:00:00,13,26.8,16.2,10.73
2019-11-13 04:00:00,71,24.1,60.4,10.6
2019-11-13 05:00:00,62,33.0,45.8,10.09
2019-11-13 06:00:00,30,30.2,26.4,10.08
2019-11-13 07:00:00,10,18.7,22.7,10.04
2019-11-13 08:00:00,32,15.7,71.4,10.36
2019-11-13 09:00:00,24,32.9,62.3,9.26
2019-11-13 10:00:00,19,23.3,31.5,9.01
2019-11-13 11:00:00,66,35.4,75.3,10.06
2019-11-13 12:00:00,76,16.1,42.4,9.48
2019-11-13 13:00:00,68,17.7,18.4,10.22
2019-11-13 14:00:00,45,27.8,77.1,10.67
2019-11-13 15:00:00,76,35.2,50.3,9.8
2019-11-13 16:00:00,12,17.3,33.1,9.88
2019-11-13 17:00:00,10,19.2,34.4,9.93
2019-11-13 18:00:00,44,23.0,17.9,10.24
2019-11-13 19:00:00,50,24.7,43.6,10.67
2019-11-13 20:00:00,74,17.4,41.1,10.75
2019-11-13 21:00:00,55,33.2,22.9,9.66
2019-11-13 22:00:00,54,16.0,61.4,10.8
2019-11-13 23:00:00,29,29.9,66.4,10.45
2019-11-14 00:00:00,41,22.0,15.6,9.35
2019-11-14 01:00:00,29,31.6,12.7,9.11
2019-11-14 02:00:00,55,36.8,30.3,10.24
2019-11-14 03:00:00,30,34.4,55.9,10.85
2019-11-14 04:00:00,62,14.2,39.8,10.03
2019-11-14 05:00:00,44,28.9,70.8,10.26
2019-11-14 06:00:00,68,14.0,41.6,10.8
2019-11-14 07:00:00,73,27.6,74.4,9.61
2019-11-14 08:00:00,61,36.9,21.7,9.33
2019-11-14 09:00:00,18,25.2,19.2,9.74
2019-11-14 10:00:00,56,24.3,70.9,10.22
2019-11-14 11:00:00,23,14.0,49.5,10.09
2019-11-14 12:00:00,40,36.8,68.6,10.63
2019-11-14 13:00:00,27,19.0,67.0,10.22
2019-11-14 14:00:00,10,21.9,28.4,10.2
2019-11-14 15:00:00,58,33.9,12.0,10.59
2019-11-14 16:00:00,43,35.5,33.1,10.37
2019-11-14 17:00:00,55,25.9,66.7,9.61
2019-11-14 18:00:00,63,29.1,76.9,9.69
2019-11-14 19:00:00,44,26.5,76.9,10.0
2019-11-14 20:00:00,77,25.9,64.6,9.92
2019-11-14 21:00:00,12,33.5,45.2,9.71
2019-11-14 22:00:00,49,28.4,16.6,10.02
2019-11-14 23:00:00,63,18.6,68.4,9.35
2019-11-15 00:00:00,67,25.3,26.4,9.39
2019-11-15 01:00:00,14,30.0,65.0,9.78
2019-11-15 02:00:00,40,34.7,30.8,10.47
2019-11-15 03:00:00,11,31.6,40.7,9.23
2019-11-15 04:00:00,25,36.8,77.1,9.8
2019-11-15 05:00:00,34,18.0,45.7,9.4
2019-11-15 06:00:00,36,14.4,15.6,10.6
2019-11-15 07:00:00,74,15.2,42.4,9.17
2019-11-15 08:00:00,78,26.9,52.1,9.8
2019-11-15 09:00:00,61,33.1,49.5,10.34
2019-11-15 10:00:00,53,30.0,60.9,9.06
2019-11-15 11:00:00,63,15.7,54.2,9.07
2019-11-15 12:00:00,13,34.7,42.3,10.52
2019-11-15 13:00:00,30,16.6,79.3,9.15
2019-11-15 14:00:00,41,27.9,30.8,9.34
2019-11-15 15:00:00,72,37.7,70.7,9.56
2019-11-15 16:00:00,13,27.3,29.8,9.13
2019-11-15 17:00:00,21,35.1,60.1,10.36
2019-11-15 18:00:00,44,14.5,28.5,9.46
2019-11-15 19:00:00,51,18.9,50.0,10.57
2019-11-15 20:00:00,14,27.5,30.3,10.31
2019-11-15 21:00:00,76,36.4,47.1,9.47
2019-11-15 22:00:00,38,35.6,62.2,10.27
2019-11-15 23:00:00,29,36.6,26.4,10.46
2019-11-16 00:00:00,19,30.9,62.8,9.77
2019-11-16 01:00:00,28,32.6,47.3,10.37
2019-11-16 02:00:00,24,37.9,21.4,9.77
2019-11-16 03:00:00,25,18.1,50.2,9.17
2019-11-16 04:00:00,57,21.4,49.8,9.43
2019-11-16 05:00:00,29,31.0,47.6,10.4
2019-11-16 06:00:00,19,15.3,27.4,10.11
2019-11-16 07:00:00,16,28.4,36.2,10.85
2019-11-16 08:00:00,28,22.5,21.2,9.53
2019-11-16 09:00:00,64,25.0,50.4,10.63
2019-11-16 10:00:00,29,20.4,66.2,10.62
2019-11-16 11:00:00,78,24.0,54.6,9.22
2019-11-16 12:00:00,25,28.4,75.5,10.6
2019-11-16 13:00:00,60,24.6,72.7,10.73
2019-11-16 14:00:00,58,36.8,21.9,9.65
2019-11-16 15:00:00,15,23.7,18.5,9.18
2019-11-16 16:00:00,27,16.2,42.1,9.71
2019-11-16 17:00:00,31,15.9,41.2,10.96
2019-11-16 18:00:00,13,23.9,73.1,10.21
2019-11-16 19:00:00,79,35.0,24.7,9.97
2019-11-16 20:00:00,22,23.8,67.1,10.68
2019-11-16 21:00:00,77,36.2,50.6,10.26
2019-11-16 22:00:00,48,31.4,58.2,10.66
2019-11-16 23:00:00,48,16.4,30.7,10.42
2019-11-17 00:00:00,25,17.2,34.7,10.36
2019-11-17 01:00:00,71,27.3,30.1,9.9
2019-11-17 02:00:00,51,29.7,21.5,9.63
2019-11-17 03:00:00,63,25.8,41.1,9.84
2019-11-17 04:00:00,21,14.4,66.5,9.84
2019-11-17 05:00:00,67,14.5,57.7,9.17
2019-11-17 06:00:00,27,20.1,43.8,10.96
2019-11-17 07:00:00,29,23.2,60.1,10.9
2019-11-17 08:00:00,30,37.3,51.6,9.44
2019-11-17 09:00:00,69,25.0,52.4,9.61
2019-11-17 10:00:00,39,26.4,47.4,9.73
2019-11-17 11:00:00,57,27.8,43.6,9.53
2019-11-17 12:00:00,61,24.4,40.2,10.11
2019-11-17 13:00:00,63,30.9,67.6,10.76
2019-11-17 14:00:00,57,17.3,20.3,10.38
2019-11-17 15:00:00,56,36.4,63.0,10.48
2019-11-17 16:00:00,34,24.7,54.4,10.41
2019-11-17 17:00:00,46,29.8,15.9,9.79
2019-11-17 18:00:00,16,35.8,48.6,9.61
2019-11-17 19:00:00,34,36.9,35.5,9.47
2019-11-17 20:00:00,42,25.1,70.0,10.81
2019-11-17 21:00:00,16,17.7,73.7,9.87
2019-11-17 22:00:00,33,15.5,28.6,10.62
2019-11-17 23:00:00,15,32.4,57.6,9.59
2019-11-18 00:00:00,53,18.0,59.6,10.66
2019-11-18 01:00:00,63,32.8,41.4,9.61
2019-11-18 02:00:00,74,27.7,35.5,10.31
2019-11-18 03:00:00,54,35.5,58.6,9.71
2019-11-18 04:00:00,16,25.9,21.4,10.69
2019-11-18 05:00:00,50,21.6,24.5,10.85
2019-11-18 06:00:00,71,15.1,63.3,9.88
2019-11-18 07:00:00,62,35.2,61.9,9.88
2019-11-18 08:00:00,64,27.2,65.1,9.7
2019-11-18 09:00:00,54,30.1,48.1,9.1
2019-11-18 10:00:00,55,32.6,24.2,9.33
2019-11-18 11:00:00,75,16.4,41.3,10.02
2019-11-18 12:00:00,34,29.9,49.0,9.78
2019-11-18 13:00:00,38,26.1,73.6,10.55
2019-11-18 14:00:00,57,23.5,47.5,10.52
2019-11-18 15:00:00,38,15.0,59.6,9.45
2019-11-18 16:00:00,61,28.0,75.9,9.98
2019-11-18 17:00:00,36,37.6,16.0,9.42
2019-11-18 18:00:00,75,29.0,30.2,9.68
2019-11-18 19:00:00,65,19.4,77.7,10.94
2019-11-18 20:00:00,20,25.2,48.0,10.36
2019-11-18 21:00:00,19,21.7,33.1,9.86
2019-11-18 22:00:00,20,15.6,23.4,10.21
2019-11-18 23:00:00,76,15.6,16.9,10.75
2019-11-19 00:00:00,64,26.7,69.8,10.32
2019-11-19 01:00:00,74,24.0,63.1,9.86
2019-11-19 02:00:00,26,22.6,26.6,9.97
2019-11-19 03:00:00,56,34.1,61.3,10.84
2019-11-19 04:00:00,21,28.4,79.9,10.25
2019-11-19 05:00:00,19,37.9,30.7,9.55
2019-11-19 06:00:00,64,14.0,44.2,9.98
2019-11-19 07:00:00,58,25.8,23.7,9.01
2019-11-19 08:00:00,61,35.9,56.1,9.9
2019-11-19 09:00:00,16,29.9,22.8,9.9
2019-11-19 10:00:00,76,34.8,42.5,9.17
2019-11-19 11:00:00,21,33.8,38.1,10.37
2019-11-19 12:00:00,36,35.4,25.3,9.37
2019-11-19 13:00:00,70,19.6,59.3,9.6
2019-11-19 14:00:00,78,17.1,52.2,10.6
2019-11-19 15:00:00,49,14.8,16.8,10.68
2019-11-19 16:00:00,29,20.7,53.1,10.57
2019-11-19 17:00:00,66,23.8,43.3,9.21
2019-11-19 18:00:00,71,36.9,55.7,10.49
2019-11-19 19:00:00,28,33.0,24.1,9.22
2019-11-19 20:00:00,19,35.1,34.0,9.87
2019-11-19 21:00:00,17,27.7,72.3,10.84
2019-11-19 22:00:00,46,30.8,27.5,9.83
2019-11-19 23:00:00,37,34.5,21.5,10.21
2019-11-20 00:00:00,66,21.3,41.3,10.7
2019-11-20 01:00:00,69,33.9,48.6,10.12
2019-11-20 02:00:00,28,29.5,44.4,10.42
2019-11-20 03:00:00,38,18.6,50.6,9.93
2019-11-20 04:00:00,74,36.4,22.3,9.13
2019-11-20 05:00:00,68,15.1,29.2,9.37
2019-11-20 06:00:00,54,30.1,39.3,9.8
2019-11-20 07:00:00,29,37.0,27.1,10.85
2019-11-20 08:00:00,19,30.7,33.8,10.2
2019-11-20 09:00:00,63,25.2,17.0,9.09
2019-11-20 10:00:00,15,29.3,62.5,9.95
2019-11-20 11:00:00,61,16.0,24.5,9.44
2019-11-20 12:00:00,51,35.4,48.6,9.88
2019-11-20 13:00:00,76,36.1,67.6,9.56
2019-11-20 14:00:00,42,30.8,47.1,9.78
2019-11-20 15:00:00,24,33.0,66.6,9.62
2019-11-20 16:00:00,41,20.9,25.9,10.95
2019-11-20 17:00:00,28,15.5,54.5,10.17
2019-11-20 18:00:00,43,27.5,66.9,10.22
2019-11-20 19:00:00,27,21.7,37.0,10.29
2019-11-20 20:00:00,71,35.1,61.3,9.95
2019-11-20 21:00:00,50,26.3,66.8,10.71
2019-11-20 22:00:00,53,32.5,17.0,9.23
2019-11-20 23:00:00,64,28.0,66.1,10.23
2019-11-21 00:00:00,71,15.5,62.2,10.9
2019-11-21 01:00:00,36,16.3,66.7,9.54
2019-11-21 02:00:00,58,19.6,54.4,10.58
2019-11-21 03:00:00,60,33.8,36.0,10.15
2019-11-21 04:00:00,64,23.5,71.9,9.57
2019-11-21 05:00:00,17,26.1,64.8,9.25
2019-11-21 06:00:00,28,19.5,73.3,10.9
2019-11-21 07:00:00,79,20.6,44.9,10.38
2019-11-21 08:00:00,31,33.8,57.6,10.7
2019-11-21 09:00:00,75,16.2,71.4,9.92
2019-11-21 10:00:00,69,27.9,77.2,10.53
2019-11-21 11:00:00,36,36.4,24.0,9.48
2019-11-21 12:00:00,17,21.0,24.4,10.03
2019-11-21 13:00:00,40,36.6,76.3,10.35
2019-11-21 14:00:00,26,16.6,60.0,9.97
2019-11-21 15:00:00,56,35.1,59.0,10.63
2019-11-21 16:00:00,51,15.2,37.3,10.48
2019-11-21 17:00:00,60,20.9,43.2,10.97
2019-11-21 18:00:00,78,31.8,22.3,10.19
2019-11-21 19:00:00,36,21.5,72.0,10.7
2019-11-21 20:00:00,58,24.3,58.9,10.59
2019-11-21 21:00:00,70,27.6,32.8,9.45
2019-11-21 22:00:00,23,33.1,43.8,10.25
2019-11-21 23:00:00,76,31.3,47.6,10.3
2019-11-22 00:00:00,36,30.2,19.2,9.54
2019-11-22 01:00:00,18,21.0,14.4,9.04
2019-11-22 02:00:00,27,17.5,16.5,10.65
2019-11-22 03:00:00,49,27.0,53.1,9.75
2019-11-22 04:00:00,30,31.5,47.6,10.65
2019-11-22 05:00:00,18,24.4,67.8,10.97
2019-11-22 06:00:00,77,29.4,27.2,10.94
2019-11-22 07:00:00,22,29.5,71.8,9.23
2019-11-22 08:00:00,29,18.7,59.6,9.44
2019-11-22 09:00:00,44,21.3,73.4,10.37
2019-11-22 10:00:00,68,30.4,47.2,10.74
2019-11-22 11:00:00,53,22.7,48.5,9.27
2019-11-22 12:00:00,17,22.3,21.6,9.07
2019-11-22 13:00:00,45,32.7,46.2,10.34
2019-11-22 14:00:00,36,15.3,32.6,9.37
2019-11-22 15:00:00,34,33.2,79.2,10.93
2019-11-22 16:00:00,23,36.5,67.2,10.22
2019-11-22 17:00:00,24,22.7,74.5,10.86
2019-11-22 18:00:00,27,17.4,79.3,10.09
2019-11-22 19:00:00,41,28.4,49.8,9.61
2019-11-22 20:00:00,58,34.9,47.7,10.22
2019-11-22 21:00:00,74,15.6,76.3,10.77
2019-11-22 22:00:00,36,20.9,53.7,9.83
2019-11-22 23:00:00,44,17.3,67.8,10.05
2019-11-23 00:00:00,53,29.6,73.6,9.69
2019-11-23 01:00:00,36,37.0,67.8,9.35
2019-11-23 02:00:00,38,18.9,78.9,10.43
2019-11-23 03:00:00,73,26.0,17.5,10.18
2019-11-23 04:00:00,43,22.6,68.1,9.92
2019-11-23 05:00:00,30,37.9,32.0,9.94
2019-11-23 06:00:00,29,19.1,78.5,10.84
2019-11-23 07:00:00,55,20.9,36.5,9.36
2019-11-23 08:00:00,12,31.8,73.0,9.08
2019-11-23 09:00:00,15,30.1,75.4,9.04
2019-11-23 10:00:00,54,15.0,21.5,9.4
2019-11-23 11:00:00,10,30.4,67.8,9.96
2019-11-23 12:00:00,23,28.9,60.8,9.28
2019-11-23 13:00:00,63,16.3,35.0,10.26
2019-11-23 14:00:00,61,35.3,26.3,10.44
2019-11-23 15:00:00,32,16.6,74.6,10.72
2019-11-23 16:00:00,17,16.7,25.7,9.38
2019-11-23 17:00:00,15,29.5,33.6,10.11
2019-11-23 18:00:00,49,30.5,48.5,10.04
2019-11-23 19:00:00,37,32.5,44.5,9.69
2019-11-23 20:00:00,47,14.9,70.2,9.4
2019-11-23 21:00:00,13,37.8,66.3,9.63
2019-11-23 22:00:00,72,20.1,40.1,10.65
2019-11-23 23:00:00,69,25.9,59.3,10.18
2019-11-24 00:00:00,33,34.7,13.2,9.72
2019-11-24 01:00:00,68,33.5,29.8,10.72
2019-11-24 02:00:00,55,30.3,55.7,9.52
2019-11-24 03:00:00,37,26.7,36.7,10.99
2019-11-24 04:00:00,71,23.7,29.5,10.07
2019-11-24 05:00:00,41,30.0,35.1,9.16
2019-11-24 06:00:00,11,29.7,41.6,10.01
2019-11-24 07:00:00,38,31.3,51.4,9.88
2019-11-24 08:00:00,64,14.5,77.3,9.37
2019-11-24 09:00:00,20,29.2,34.0,9.74
2019-11-24 10:00:00,13,35.3,50.3,9.97
2019-11-24 11:00:00,16,37.9,45.9,9.4
2019-11-24 12:00:00,33,34.4,70.8,10.78
2019-11-24 13:00:00,65,16.6,45.3,10.87
2019-11-24 14:00:00,66,26.7,30.0,10.97
2019-11-24 15:00:00,58,25.5,71.5,9.8
2019-11-24 16:00:00,40,29.5,63.5,9.28
2019-11-24 17:00:00,31,23.4,30.9,10.47
2019-11-24 18:00:00,50,29.4,44.6,10.78
2019-11-24 19:00:00,70,34.2,52.9,9.15
2019-11-24 20:00:00,65,17.1,35.1,10.53
2019-11-24 21:00:00,27,20.1,68.8,10.16
2019-11-24 22:00:00,12,22.7,44.2,9.01
2019-11-24 23:00:00,44,27.6,70.0,10.66
2019-11-25 00:00:00,30,35.4,45.8,9.68
2019-11-25 01:00:00,21,28.9,12.6,9.84
2019-11-25 02:00:00,49,22.0,42.9,9.84
2019-11-25 03:00:00,13,18.2,39.8,9.65
2019-11-25 04:00:00,15,22.9,48.8,9.67
2019-11-25 05:00:00,19,21.1,43.7,9.38
2019-11-25 06:00:00,39,28.9,68.5,10.68
2019-11-25 07:00:00,36,27.9,46.6,10.6
2019-11-25 08:00:00,60,31.4,72.8,9.89
2019-11-25 09:00:00,48,27.3,47.1,9.34
2019-11-25 10:00:00,38,30.9,15.5,10.75
2019-11-25 11:00:00,72,26.3,19.3,9.13
2019-11-25 12:00:00,36,18.1,67.9,9.7
2019-11-25 13:00:00,66,37.3,49.4,10.79
2019-11-25 14:00:00,44,26.0,67.7,10.32
2019-11-25 15:00:00,53,36.9,48.8,9.66
2019-11-25 16:00:00,55,27.0,76.4,10.85
2019-11-25 17:00:00,27,21.5,40.1,10.94
2019-11-25 18:00:00,71,31.0,37.4,9.71
2019-11-25 19:00:00,51,29.4,37.6,9.36
2019-11-25 20:00:00,38,18.1,59.3,9.28
2019-11-25 21:00:00,39,36.2,77.2,9.2
2019-11-25 22:00:00,58,29.7,73.2,9.8
2019-11-25 23:00:00,20,18.3,49.1,10.54
2019-11-26 00:00:00,66,37.6,72.0,9.09
2019-11-26 01:00:00,13,30.4,39.6,10.14
2019-11-26 02:00:00,69,20.0,79.0,10.46
2019-11-26 03:00:00,14,26.1,17.6,9.24
2019-11-26 04:00:00,52,17.0,63.3,10.03
2019-11-26 05:00:00,77,18.1,42.0,10.18
2019-11-26 06:00:00,17,16.3,52.0,9.52
2019-11-26 07:00:00,51,29.8,13.3,10.23
2019-11-26 08:00:00,52,27.5,78.2,9.45
2019-11-26 09:00:00,67,17.4,21.9,10.96
2019-11-26 10:00:00,31,17.4,34.1,10.54
2019-11-26 11:00:00,22,23.7,72.2,9.43
2019-11-26 12:00:00,28,15.1,16.6,10.89
2019-11-26 13:00:00,12,21.3,46.8,9.21
2019-11-26 14:00:00,16,35.4,73.9,10.84
2019-11-26 15:00:00,50,37.5,38.6,10.62
2019-11-26 16:00:00,25,20.2,45.1,10.08
2019-11-26 17:00:00,12,28.3,64.1,10.26
2019-11-26 18:00:00,13,37.7,58.8,9.67
2019-11-26 19:00:00,55,33.3,34.6,10.79
2019-11-26 20:00:00,54,30.5,16.7,10.72
2019-11-26 21:00:00,61,17.4,64.7,10.02
2019-11-26 22:00:00,65,36.3,52.7,10.17
2019-11-26 23:00:00,27,23.2,59.0,10.49
2019-11-27 00:00:00,70,18.6,36.2,10.62
2019-11-27 01:00:00,21,26.1,15.8,9.42
2019-11-27 02:00:00,74,18.5,22.3,10.28
2019-11-27 03:00:00,25,33.8,14.6,10.68
2019-11-27 04:00:00,22,18.7,45.1,9.03
2019-11-27 05:00:00,60,28.3,78.4,9.48
2019-11-27 06:00:00,44,17.8,50.0,9.56
2019-11-27 07:00:00,62,29.9,60.8,10.76
2019-11-27 08:00:00,79,19.1,45.5,9.74
2019-11-27 09:00:00,31,36.8,20.2,9.02
2019-11-27 10:00:00,74,27.5,58.8,10.53
2019-11-27 11:00:00,63,37.5,61.4,9.42
2019-11-27 12:00:00,68,23.5,28.9,9.9
2019-11-27 13:00:00,73,22.9,44.7,9.11
2019-11-27 14:00:00,70,34.2,47.3,9.86
2019-11-27 15:00:00,14,31.0,39.9,9.98
2019-11-27 16:00:00,39,29.4,69.9,10.21
2019-11-27 17:00:00,12,21.4,68.2,9.23
2019-11-27 18:00:00,64,33.5,36.3,9.43
2019-11-27 19:00:00,47,35.1,75.1,9.34
2019-11-27 20:00:00,48,14.4,18.6,10.86
2019-11-27 21:00:00,60,26.1,58.4,9.71
2019-11-27 22:00:00,68,36.4,42.4,9.88
2019-11-27 23:00:00,76,34.4,42.3,9.3
2019-11-28 00:00:00,70,21.7,44.0,9.59
2019-11-28 01:00:00,79,23.8,32.1,10.68
2019-11-28 02:00:00,52,36.9,59.1,10.6
2019-11-28 03:00:00,71,19.3,38.9,9.29
2019-11-28 04:00:00,20,15.9,16.3,9.04
2019-11-28 05:00:00,30,33.8,73.5,10.77
2019-11-28 06:00:00,51,25.3,76.1,10.93
2019-11-28 07:00:00,32,30.9,14.9,9.12
2019-11-28 08:00:00,18,34.4,43.3,10.02
2019-11-28 09:00:00,27,20.0,59.2,9.74
2019-11-28 10:00:00,54,18.3,28.3,10.23
2019-11-28 11:00:00,72,16.2,79.0,10.94
2019-11-28 12:00:00,56,20.7,41.9,9.52
2019-11-28 13:00:00,31,31.7,41.4,10.28
2019-11-28 14:00:00,11,35.6,36.8,10.33
2019-11-28 15:00:00,17,37.4,60.9,10.46
2019-11-28 16:00:00,78,23.8,37.5,9.27
2019-11-28 17:00:00,77,29.3,25.4,10.92
2019-11-28 18:00:00,42,29.4,23.4,9.57
2019-11-28 19:00:00,41,29.9,69.6,10.01
2019-11-28 20:00:00,79,34.2,27.0,9.91
2019-11-28 21:00:00,67,25.6,45.6,10.16
2019-11-28 22:00:00,23,34.7,58.5,10.64
2019-11-28 23:00:00,70,31.1,55.6,9.61
2019-11-29 00:00:00,75,34.7,48.8,9.64
2019-11-29 01:00:00,61,36.8,55.0,10.28
2019-11-29 02:00:00,54,32.6,43.4,9.55
2019-11-29 03:00:00,22,37.6,43.2,10.6
2019-11-29 04:00:00,20,32.1,58.8,9.82
2019-11-29 05:00:00,56,36.3,37.0,9.51
2019-11-29 06:00:00,30,23.0,79.3,10.34
2019-11-29 07:00:00,20,25.9,56.4,10.56
2019-11-29 08:00:00,68,34.3,52.3,9.69
2019-11-29 09:00:00,38,30.4,42.1,9.49
2019-11-29 10:00:00,28,24.2,29.8,9.56
2019-11-29 11:00:00,39,34.9,52.6,10.92
2019-11-29 12:00:00,79,22.0,33.0,9.81
2019-11-29 13:00:00,34,17.3,72.2,9.72
2019-11-29 14:00:00,34,16.3,65.1,9.8
2019-11-29 15:00:00,56,20.1,16.0,10.62
2019-11-29 16:00:00,55,35.2,54.7,9.94
2019-11-29 17:00:00,63,19.7,30.0,9.23
2019-11-29 18:00:00,71,24.3,63.4,10.64
2019-11-29 19:00:00,18,24.2,43.2,9.5
2019-11-29 20:00:00,11,19.6,70.4,9.67
2019-11-29 21:00:00,56,21.0,68.0,10.54
2019-11-29 22:00:00,29,16.4,32.7,9.1
2019-11-29 23:00:00,19,30.6,67.3,10.32
2019-11-30 00:00:00,47,33.7,54.3,10.17
2019-11-30 01:00:00,35,27.1,19.0,9.57
2019-11-30 02:00:00,31,18.2,65.7,9.82
2019-11-30 03:00:00,10,28.4,17.4,10.8
2019-11-30 04:00:00,63,20.9,37.0,10.39
2019-11-30 05:00:00,29,33.7,35.4,10.57
2019-11-30 06:00:00,59,28.9,53.8,10.08
2019-11-30 07:00:00,67,19.2,69.7,10.11
2019-11-30 08:00:00,78,18.2,70.2,10.36
2019-11-30 09:00:00,28,25.2,60.8,10.3
2019-11-30 10:00:00,15,28.8,36.5,10.99
2019-11-30 11:00:00,41,34.8,44.9,9.01
2019-11-30 12:00:00,58,16.1,19.4,9.66
2019-11-30 13:00:00,58,25.7,52.1,10.97
2019-11-30 14:00:00,18,17.4,27.1,9.05
2019-11-30 15:00:00,70,36.4,76.6,10.53
2019-11-30 16:00:00,46,21.5,65.1,9.36
2019-11-30 17:00:00,48,33.3,15.2,10.86
2019-11-30 18:00:00,72,17.6,18.6,9.26
2019-11-30 19:00:00,51,34.5,79.4,9.13
2019-11-30 20:00:00,59,30.9,45.9,10.86
2019-11-30 21:00:00,55,34.4,52.9,9.96
2019-11-30 22:00:00,62,19.1,14.2,10.22
2019-11-30 23:00:00,77,23.4,76.5,9.89
2019-12-01 00:00:00,21,36.1,12.9,9.02
2019-12-01 01:00:00,44,34.8,43.0,10.02
2019-12-01 02:00:00,10,24.2,51.7,9.79
2019-12-01 03:00:00,58,14.1,70.6,9.52
2019-12-01 04:00:00,68,15.7,53.1,9.25
2019-12-01 05:00:00,15,36.0,33.4,10.51
2019-12-01 06:00:00,60,24.2,49.4,10.91
2019-12-01 07:00:00,29,30.7,46.1,10.63
2019-12-01 08:00:00,42,27.2,78.3,10.02
2019-12-01 09:00:00,79,31.8,29.6,9.56
2019-12-01 10:00:00,77,32.5,56.2,10.57
2019-12-01 11:00:00,55,24.8,57.5,9.04
2019-12-01 12:00:00,16,31.6,74.1,9.95
2019-12-01 13:00:00,21,21.7,14.7,9.63
2019-12-01 14:00:00,11,18.6,44.5,10.73
2019-12-01 15:00:00,79,36.4,28.2,9.67
2019-12-01 16:00:00,37,29.7,33.1,9.59
2019-12-01 17:00:00,36,18.9,38.9,9.95
2019-12-01 18:00:00,78,19.2,17.6,9.12
2019-12-01 19:00:00,65,17.1,35.5,9.51
2019-12-01 20:00:00,60,19.8,21.5,10.99
2019-12-01 21:00:00,59,20.6,61.6,10.93
2019-12-01 22:00:00,59,28.3,66.2,9.3
2019-12-01 23:00:00,69,29.5,52.0,10.49
2019-12-02 00:00:00,57,22.3,20.8,9.15
2019-12-02 01:00:00,26,33.3,21.0,10.13
2019-12-02 02:00:00,12,27.4,65.1,10.51
2019-12-02 03:00:00,27,33.2,54.5,9.8
2019-12-02 04:00:00,41,28.7,64.7,9.64
2019-12-02 05:00:00,78,20.1,76.4,10.01
2019-12-02 06:00:00,14,33.4,22.3,9.82
2019-12-02 07:00:00,61,14.7,22.5,10.22
2019-12-02 08:00:00,57,25.1,27.2,10.32
2019-12-02 09:00:00,33,37.4,76.4,9.44
2019-12-02 10:00:00,38,17.9,59.4,9.98
2019-12-02 11:00:00,52,15.0,75.8,9.69
